2026-08-21 00:11:15.228 [main] INFO  c.g.xiaohongshu.auth.XiaohongshuAuthApplication - Started XiaohongshuAuthApplication in 3.706 seconds (process running for 4.348)
2026-08-21 00:11:21.568 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-21 00:11:21.568 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-08-21 00:11:21.570 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2026-08-21 00:11:21.914 [http-nio-8080-exec-1] INFO  c.g.f.b.operationlog.aspect.ApiOperationLogAspect - ====== 请求开始: [发送短信验证码], 入参: {"phone":"19903236282"}, 请求类: VerificationCodeController, 请求方法: send =================================== 
2026-08-21 00:11:22.758 [http-nio-8080-exec-1] INFO  c.g.x.a.service.impl.VerificationCodeServiceImpl - ==> 手机号: 19903236282, 已生成验证码：【224902】
2026-08-21 00:11:22.759 [AuthExecutor-1] INFO  c.guoshisan.xiaohongshu.auth.sms.AliyunSmsHelper - ==> 开始短信发送, phone: 19903236282, signName: 恒创联众, templateCode: 100001, templateParam: {"code":"224902","min":"3"}
2026-08-21 00:11:22.774 [http-nio-8080-exec-1] INFO  c.g.f.b.operationlog.aspect.ApiOperationLogAspect - ====== 请求结束: [发送短信验证码], 耗时: 883ms, 出参: {"success":true,"message":null,"errorCode":null,"data":null} =================================== 
2026-08-21 00:11:23.508 [AuthExecutor-1] INFO  c.guoshisan.xiaohongshu.auth.sms.AliyunSmsHelper - ==> 短信发送成功, response: {"headers":{"access-control-allow-origin":"*","date":"Thu, 20 Aug 2026 16:12:42 GMT","content-length":"132","keep-alive":"timeout=25","x-acs-request-id":"01A01FF2-3744-5CF9-8F2A-F92E187E7364","connection":"keep-alive","content-type":"application/json;charset=utf-8","etag":"1qNOkOf17cNA36ufjt+kANg0","access-control-expose-headers":"*","x-acs-trace-id":"644229193dadc3ba50412345d78d502b"},"body":{"bizId":null,"code":"isv.SMS_TEMPLATE_ILLEGAL","message":"该账号下找不到对应模板","requestId":"01A01FF2-3744-5CF9-8F2A-F92E187E7364"}}
2026-08-21 00:14:19.060 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2026-08-21 00:14:19.068 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
